0,53.3577826737895,-6.262742567121019,0,0,-1,VIC,DataCenter
1,53.339909460447586,-6.279502820149965,-1,1,0,VIC
2,53.34263174310911,-6.281781043571931,-1,1,0,VIC
3,53.34625707936657,-6.280047741383231,-1,1,0,VIC
4,53.34891447680865,-6.279208696501749,-1,1,0,VIC
5,53.3529217818269,-6.2819986964384,-1,1,0,VIC
6,53.35613473771418,-6.280346122049775,-1,1,0,VIC
7,53.36005516981121,-6.280945716906345,-1,1,0,VIC
8,53.363204013169074,-6.280925234020921,-1,1,0,VIC
9,53.3666765359522,-6.279780129329437,-1,1,0,VIC
10,53.3687931248205,-6.2793944144214136,-1,1,0,VIC
11,53.372854154409424,-6.279319971369173,-1,1,0,VIC
12,53.34039543866276,-6.275943591833244,-1,1,0,VIC
13,53.34311325604558,-6.276134720675955,-1,1,0,VIC
14,53.34662283673742,-6.27541160400399,-1,1,0,VIC
15,53.34949285381674,-6.276097471684031,-1,1,0,VIC
16,53.353002960708665,-6.275962485258172,-1,1,0,VIC
17,53.356869143288655,-6.275223884051755,-1,1,0,VIC
18,53.35922253524372,-6.2733887389164895,-1,1,0,VIC
19,53.36341932785366,-6.275457630656949,-1,1,0,VIC
20,53.36623844154168,-6.275012795353931,-1,1,0,VIC
21,53.36888550366781,-6.274536697551395,-1,1,0,VIC
22,53.37290473692344,-6.275542714950018,-1,1,0,VIC
23,53.34057004641804,-6.267708730928054,-1,1,0,VIC
24,53.343405451172885,-6.268174770999279,-1,1,0,VIC
25,53.34652995465096,-6.267261687272909,-1,1,0,VIC
26,53.34951974343082,-6.269093845045734,-1,1,0,VIC
27,53.35336145657664,-6.267738324430561,-1,1,0,VIC
28,53.355508774390906,-6.268712581200823,-1,1,0,VIC
29,53.35994333649056,-6.269824568293842,-1,1,0,VIC
30,53.36282790190298,-6.267976978859662,-1,1,0,VIC
31,53.36569424429411,-6.269152509844876,-1,1,0,VIC
32,53.36876989697743,-6.268444556323448,-1,1,0,VIC
33,53.37289571737715,-6.268888721641381,-1,1,0,VIC
34,53.34018935769232,-6.261276388166136,-1,1,0,VIC
35,53.343431498622174,-6.2619477402444526,-1,1,0,VIC
36,53.34582354267055,-6.262711208631734,-1,1,0,VIC
37,53.34974224506701,-6.263833933193892,-1,1,0,VIC
38,53.35209409771744,-6.26299338272095,-1,1,0,VIC
39,53.355365620936034,-6.262477563208428,-1,1,0,VIC
40,53.359593058690926,-6.26222187216088,-1,1,0,VIC
41,53.36329232554331,-6.261447673126573,-1,1,0,VIC
42,53.36584144593558,-6.263349371328424,-1,1,0,VIC
43,53.36846791529875,-6.261655445843945,-1,1,0,VIC
44,53.371901539315296,-6.261389551073639,-1,1,0,VIC
45,53.33983197174439,-6.256106942174352,-1,1,0,VIC
46,53.34262453724988,-6.256700832890225,-1,1,0,VIC
47,53.34615388446823,-6.258018587149901,-1,1,0,VIC
48,53.34973830384695,-6.255217317350132,-1,1,0,VIC
49,53.35310734889635,-6.258027462944154,-1,1,0,VIC
50,53.35599620392392,-6.255951412426412,-1,1,0,VIC
51,53.359072712096946,-6.256051369963555,-1,1,0,VIC
52,53.362257618382365,-6.257818346362575,-1,1,0,VIC
53,53.36633299549454,-6.257115743333262,-1,1,0,VIC
54,53.369282709238476,-6.256685107271928,-1,1,0,VIC
55,53.37262122930273,-6.256660854630657,-1,1,0,VIC
56,53.33954745935948,-6.250860431786276,-1,1,0,VIC
57,53.34301274648301,-6.249608288561947,-1,1,0,VIC
58,53.34670176330227,-6.251723256983746,-1,1,0,VIC
59,53.34889630057265,-6.250920467245028,-1,1,0,VIC
60,53.35344339011708,-6.250909567928776,-1,1,0,VIC
61,53.3562822925264,-6.249590990959269,-1,1,0,VIC
62,53.35942580097541,-6.25181680388582,-1,1,0,VIC
63,53.362389563091746,-6.251486784441559,-1,1,0,VIC
64,53.36588171236693,-6.251175940950872,-1,1,0,VIC
65,53.36934140137562,-6.251815472823616,-1,1,0,VIC
66,53.37273059285203,-6.249404037003444,-1,1,0,VIC
67,53.33933663636191,-6.245093066760136,-1,1,0,VIC
68,53.34343605460784,-6.2431644174420065,-1,1,0,VIC
69,53.346119281394266,-6.243697911340153,-1,1,0,VIC
70,53.34939198774703,-6.24491778548579,-1,1,0,VIC
71,53.35355019136864,-6.243261944064537,-1,1,0,VIC
72,53.35539883190357,-6.2435153712640545,-1,1,0,VIC
73,53.35902656712356,-6.2434346218842345,-1,1,0,VIC
74,53.362818130251284,-6.244024776260827,-1,1,0,VIC
75,53.36616717740739,-6.244023403757638,-1,1,0,VIC
76,53.36950810260514,-6.244560437999141,-1,1,0,VIC
77,53.37248468005687,-6.244257427551154,-1,1,0,VIC
78,53.34033995203105,-6.23860362007355,-1,1,0,VIC
79,53.34295595937837,-6.238207985747123,-1,1,0,VIC
80,53.34639943904826,-6.237751536684132,-1,1,0,VIC
81,53.349538771762425,-6.2385905919353135,-1,1,0,VIC
82,53.35224364362255,-6.237606641480143,-1,1,0,VIC
83,53.355830027626375,-6.239878835194121,-1,1,0,VIC
84,53.359128791317985,-6.2390052491301695,-1,1,0,VIC
85,53.362694093178796,-6.23969484288724,-1,1,0,VIC
86,53.36571154218662,-6.2389095175982465,-1,1,0,VIC
87,53.368688578625644,-6.238580016304885,-1,1,0,VIC
88,53.37308777986473,-6.2382433962636075,-1,1,0,VIC
89,53.33990927018018,-6.2326577640700505,-1,1,0,VIC
90,53.34251877803397,-6.233836439551584,-1,1,0,VIC
91,53.34693062828199,-6.231762238936775,-1,1,0,VIC
92,53.3490264870824,-6.232054401943433,-1,1,0,VIC
93,53.352248147478726,-6.232248582558718,-1,1,0,VIC
94,53.356421206575014,-6.23312726299873,-1,1,0,VIC
95,53.35892477444368,-6.233560900763725,-1,1,0,VIC
96,53.36246700121861,-6.23320878299749,-1,1,0,VIC
97,53.366336408099784,-6.233754128251481,-1,1,0,VIC
98,53.36902560463697,-6.233246860945428,-1,1,0,VIC
99,53.37241217978829,-6.233480096705273,-1,1,0,VIC
100,53.340133692536185,-6.225135856447517,-1,1,0,VIC
