-37.8234,144.95441
-37.8227992307692,144.956287692308
-37.8221984615385,144.958165384615
-37.8215976923077,144.960043076923
-37.8209969230769,144.961920769231
-37.8203961538462,144.963798461538
-37.8197953846154,144.965676153846
-37.8191946153846,144.967553846154
-37.8185938461538,144.969431538462
-37.8179930769231,144.971309230769
-37.8173923076923,144.973186923077
-37.8167915384615,144.975064615385
-37.8161907692308,144.976942307692
-37.81559,144.97882
-37.8225169230769,144.95385
-37.8219158579882,144.955724911243
-37.8213147928994,144.957599822485
-37.8207137278106,144.959474733728
-37.8201126627219,144.96134964497
-37.8195115976331,144.963224556213
-37.8189105325444,144.965099467456
-37.8183094674556,144.966974378698
-37.8177084023669,144.968849289941
-37.8171073372781,144.970724201183
-37.8165062721893,144.972599112426
-37.8159052071006,144.974474023669
-37.8153041420118,144.976348934911
-37.8147030769231,144.978223846154
-37.8216338461538,144.95329
-37.8210324852071,144.955162130178
-37.8204311242604,144.957034260355
-37.8198297633136,144.958906390533
-37.8192284023669,144.96077852071
-37.8186270414201,144.962650650888
-37.8180256804734,144.964522781065
-37.8174243195266,144.966394911243
-37.8168229585799,144.96826704142
-37.8162215976331,144.970139171598
-37.8156202366864,144.972011301775
-37.8150188757396,144.973883431953
-37.8144175147929,144.97575556213
-37.8138161538462,144.977627692308
-37.8207507692308,144.95273
-37.820149112426,144.954599349112
-37.8195474556213,144.956468698225
-37.8189457988166,144.958338047337
-37.8183441420118,144.96020739645
-37.8177424852071,144.962076745562
-37.8171408284024,144.963946094675
-37.8165391715976,144.965815443787
-37.8159375147929,144.967684792899
-37.8153358579882,144.969554142012
-37.8147342011834,144.971423491124
-37.8141325443787,144.973292840237
-37.813530887574,144.975162189349
-37.8129292307692,144.977031538462
-37.8198676923077,144.95217
-37.819265739645,144.954036568047
-37.8186637869822,144.955903136095
-37.8180618343195,144.957769704142
-37.8174598816568,144.959636272189
-37.8168579289941,144.961502840237
-37.8162559763314,144.963369408284
-37.8156540236686,144.965235976331
-37.8150520710059,144.967102544379
-37.8144501183432,144.968969112426
-37.8138481656805,144.970835680473
-37.8132462130177,144.972702248521
-37.812644260355,144.974568816568
-37.8120423076923,144.976435384615
-37.8189846153846,144.95161
-37.8183823668639,144.953473786982
-37.8177801183432,144.955337573965
-37.8171778698225,144.957201360947
-37.8165756213018,144.959065147929
-37.8159733727811,144.960928934911
-37.8153711242604,144.962792721894
-37.8147688757396,144.964656508876
-37.8141666272189,144.966520295858
-37.8135643786982,144.96838408284
